target_loss,theta,eta,expected_loss,effective_sample_size,label
0.032381258506969525,62.77938492723732,1.4857550788976277,0.03238125850687788,79.11313231834075,loss = empirical VaR99
0.07695531296242888,84.76172019182005,4.778534784261008,0.07695531296243643,6.5221681169392784,loss = empirical VaR99.9
0.11532217445749147,2951.479051793531,9.025455532779063,0.11532217445749147,1.0,loss = worst day in sample
