target_loss,theta,eta,expected_loss,effective_sample_size,label
0.02209031242844635,91.37355777153084,1.4911283313151031,0.022090312428302936,19.52579139685154,loss = empirical VaR99
0.042510228288624725,112.37927753620086,3.578523662900758,0.042510228288633864,3.7391797056709857,loss = empirical VaR99.9
0.07176255444037727,1844.674407370957,7.527793987721438,0.07176255444037727,1.0,loss = worst day in sample
