return_period_years,eta_nats,sigma_move,vol_multiplier,objective,base_mean,base_vol_daily,stressed_mean,stressed_vol_daily,base_vol_ann,stressed_vol_ann,base_VaR99,stressed_VaR99,base_ES99,stressed_ES99,implied_mean_corr_if_all_dependence,feasible_as_correlation_only,base_mean_corr,return_period_check
0,0.0,0.0,1.0,es,0.00040978989728546194,0.01095864030669157,0.00040978989728546194,0.01095864030669157,0.17396302175348693,0.17396302175348693,0.02508381968256474,0.02508381968256474,0.028797334083763632,0.028797334083763632,0.7049324043818042,True,0.7019183845216871,0.08333333333333333
1,0.09458799124054199,-0.19174739377565614,1.2876540115957829,es,0.00040978989728546194,0.01095864030669157,-0.0016915008208475035,0.01411093715254664,0.17396302175348693,0.2240041828302019,0.02508381968256474,0.0345184494663983,0.028797334083763632,0.03930017118222077,1.3908803515114772,False,0.7019183845216871,0.9047619047619049
2,0.10166846629711809,-0.19841273270387644,1.2987710709538591,es,0.00040978989728546194,0.01095864030669157,-0.001764543872684059,0.014232765007319938,0.17396302175348693,0.22593814006914573,0.02508381968256474,0.03487490648918567,0.028797334083763632,0.039697911565033335,1.4208526612352135,False,0.7019183845216871,1.5833333333333335
5,0.14802290823447883,-0.2368393739277521,1.3642377376462016,es,0.00040978989728546194,0.01095864030669157,-0.0021856476120507987,0.014950190659679384,0.17396302175348693,0.237326919231074,0.02508381968256474,0.03696499186970117,0.028797334083763632,0.042031108355109335,1.6025812340226022,False,0.7019183845216871,3.166666666666667
10,0.17541904994006383,-0.2564596051824826,1.3985473954855574,es,0.00040978989728546194,0.01095864030669157,-0.0024006586691054984,0.015326177858986545,0.17396302175348693,0.24329553098413653,0.02508381968256474,0.03805467994853065,0.028797334083763632,0.043248205842425474,1.701389637311662,False,0.7019183845216871,6.333333333333334
20,0.19787143133273183,-0.27130814179364676,1.4248986284665848,es,0.00040978989728546194,0.01095864030669157,-0.002563378440907987,0.015614951542863452,0.17396302175348693,0.2478796711004462,0.02508381968256474,0.03888918776589913,0.028797334083763632,0.044180569342958345,1.7789448180799188,False,0.7019183845216871,6.333333333333334
50,0.21134286016833262,-0.2797726887287305,1.4400665165694126,es,0.00040978989728546194,0.01095864030669157,-0.0026561383661286788,0.015781170972794488,0.17396302175348693,0.2505183227484329,0.02508381968256474,0.03936863190856416,0.028797334083763632,0.044716339656529,1.8242423816152145,False,0.7019183845216871,6.333333333333334
